municipio,user,no_Delegacion,delegacion,nrp,razonSocial,folio,periodo,nombre_estatus,foto_domicilio.lat,foto_domicilio.lng,lote,fecha,domicilio,fecha_accion_fiscal
Medellin,0993,17,Morelos,Z4150931472,SANCHEZ HENAO LUIS EDUARDO,1700202205Z4150931472,202205,Notificado 1a. Visita,20.42642634,-87.74154799,574,12/03/2019,EL ESPECTADOR,30/05/2019
Medellin,9076,2,Baja California,G8953729296,CHICA MAZO SANTIAGO DE JESUS,200202206G8953729296,202206,Citado,20.26601234,-87.69201647,350,12/02/2019,EL ESPECTADOR,16/05/2019
Medellin,8989,28,Tamaulipas,N4011000578,AMAYA IZQUIERDO FRANCISCO JAVIER,2800202203N4011000578,202203,Citado,20.22595148,-87.99827837,622,21/03/2019,EL ESPECTADOR,27/06/2019
Medellin,10140,21,Puebla,A8481616529,RUIZ PEREZ JESUS MARIA,2100202202A8481616529,202202,Notificado 2a. Visita,20.49753598,-87.33923575,633,26/03/2019,EL ESPECTADOR,27/06/2019
Medellin,9811,11,Estado de México,F1286431108,SANDRA CARDONA NAVA,1100202204F1286431108,202204,No localizado 1er. Notificador,20.07891788,-87.18740231,667,29/03/2019,EL ESPECTADOR,27/06/2019
Medellin,9812,10,Durango,U6852795190,ADA UBIELA TORO,1000202201U6852795190,202201,Notificado 1a. Visita,20.40024162,-87.19647705,691,02/04/2019,EL ESPECTADOR,27/06/2020
Medellin,9812,23,Quintana Roo,S9088892428,TODO CERCAS,2300202301S9088892428,202301,Citado,20.65047909,-87.10033441,2084,12/09/2019,EL ESPECTADOR,28/11/2020
Medellin,10015,5,Chiapas,U1284855228,COOPERATIVA AGRICOLA Y CAFETERA DE ANTIOQUIA,500202201U1284855228,202201,Notificado 2a. Visita,20.47957966,-87.69912233,2516,07/11/2019,EL ESPECTADOR,21/02/2020
Medellin,9952,28,Tamaulipas,L4682276119,AUNNE DE JESUS OSSA,2800202203L4682276119,202203,Notificado 2a. Visita,20.55995731,-87.61941345,2837,13/01/2020,EL ESPECTADOR,
Medellin,8990,18,Nayarit,J4277837484,COMERCIO INDUSTRIAL - MERCADEO Y LOGISTICA S.A.S.,1800202304J4277837484,202304,No localizado 1er. Notificador,20.59099665,-87.56445556,99,22/01/2020,EL ESPECTADOR,06/07/2020
Medellin,0993,8,Coahuila,D3389621474,KPITAL GOLD,800202204D3389621474,202204,No localizado 1er. Notificador,20.41924444,-87.12496907,610,04/06/2020,EL ESPECTADOR,14/12/2020
Medellin,9812,1,Aguascalientes,K2307480340,ASESORIAS PROFESIONALES E INTERVENTORIAS TECNICAS S.AS.,100202206K2307480340,202206,No localizado  2° Notificador,20.46744633,-87.06220872,611,04/06/2020,EL ESPECTADOR,15/09/2020
Medellin,10015,12,Guanajuato,W6847524482,STEICY RENDON MONTOYA,1200202302W6847524482,202302,No localizado 1er. Notificador,20.55722967,-87.47613214,126,27/01/2020,EL ESPECTADOR,27/01/2020
Medellin,8993,24,San Luis Potosí,C2713104565,JOHN JAIME IRAL MESA,2400202206C2713104565,202206,Citado,20.88773924,-87.18972099,416,10/03/2020,EL ESPECTADOR,10/08/2020
Medellin,8993,26,Sonora,G9374687377,"FUNDACION PARA EL ESTUDIO, EL MEDIO AMBIENTE, LA ACCION SOCIAL Y EL DEPORTE",2600202206G9374687377,202206,Notificado 2a. Visita,20.6027943,-87.88612513,463,17/03/2020,EL ESPECTADOR,17/03/2020
Medellin,0993,14,Hidalgo,Z9461086848,VENTAS Y INSUMOS S.A.S,1400202301Z9461086848,202301,Notificado 1a. Visita,20.02453355,-87.22468639,815,08/07/2020,EL ESPECTADOR,22/10/2020
Medellin,9078,24,San Luis Potosí,I6456951010,MXLOGISTIC -,2400202206I6456951010,202206,No localizado 1er. Notificador,20.21959645,-87.81509697,2082,14/12/2020,EL ESPECTADOR,09/03/2021
Medellin,8990,13,Guerrero,G3425247164,VERIDIAN GROUP S.A.S,1300202205G3425247164,202205,Citado,20.71146082,-87.09879556,133,21/12/2021,EL ESPECTADOR,09/04/2021
Medellin,9078,8,Coahuila,R8929941813,ANTONIO RUIZ CUARTAS,800202302R8929941813,202302,Citado,20.3936706,-87.09417696,513,19/02/2021,EL ESPECTADOR,05/05/2021
Medellin,9742,4,Campeche,J1184132952,BIO ORO SAS,400202304J1184132952,202304,Notificado 1a. Visita,20.28048482,-87.41640947,6,05/07/2014,EL ESPECTADOR,20/02/2017
Medellin,10015,19,Nuevo León,O4474972624,MACRO MULTISERVICIOS METECOM SAS,1900202302O4474972624,202302,Notificado 2a. Visita,20.28737188,-87.24958913,2237,28/08/2018,EL ESPECTADOR,22/07/2019
Medellin,10102,31,Yucatán,W5838847134,INVERSIONES HABILA GOLD SAS,3100202204W5838847134,202204,Notificado 1a. Visita,20.47146581,-87.99081805,2222,23/08/2018,EL ESPECTADOR,19/05/2021
Neiva,10015,5,Chiapas,D4481090142,COOPERATIVA DE GESTION PROFESIONAL Y EMPRESARIAL,500202203D4481090142,202203,Citado,20.74903907,-87.40452229,132012012000003,16/02/2012,LA REPUBLICA,10/07/2012
Neiva,8995,17,Morelos,W2979634539,PRECOOPERATIVA DE TRABAJO ASOCIADO DE PRESTACIÓN DE SERVICIOS,1700202203W2979634539,202203,Notificado 2a. Visita,20.19483002,-87.05896642,132012012000002,15/02/2012,LA REPUBLICA,10/07/2012
Neiva,10015,28,Tamaulipas,W8677216378,COOPERATIVA CONSTRUIMOS DESARROLLO POR COLOMBIA,2800202202W8677216378,202202,Notificado 1a. Visita,20.45326118,-87.18973438,132012012000004,17/02/2012,LA REPUBLICA,14/05/2012
Palmira,9886,29,Tlaxcala,B9042546861,LEONILDE MARULANDA CASTRO,2900202205B9042546861,202205,Notificado 1a. Visita,20.77703156,-87.24470344,152012011000001,18/10/2011,LA REPUBLICA,05/07/2012
Palmira,10323,12,Guanajuato,B9153496579,CARLOS STIVEN NORIEGA QUINCENO,1200202205B9153496579,202205,Citado,20.72210873,-87.4434212,152012011000003,08/11/2011,LA REPUBLICA,05/07/2012
Pereira,9076,26,Sonora,L4021736324,BEATRIZ ADRIANA GONZALEZ GOMEZ,2600202304L4021736324,202304,No localizado 1er. Notificador,20.47575957,-87.91439701,162012019000002,21/03/2019,EL ESPECTADOR,21/06/2019
Pereira,9076,2,Baja California,I7038597809,FUNDIALUMINIOS S.A.,200202206I7038597809,202206,No localizado  2° Notificador,20.88815872,-87.78733019,16000201900001,19/07/2012,EL ESPECTADOR,30/04/2013
Pereira,9974,20,Oaxaca,L8635846024,COMERCIALIZADORA TODO METALES Y METALES,2000202203L8635846024,202203,No localizado 1er. Notificador,20.80136696,-87.14973496,16000201900001,23/08/2011,LA REPUBLICA,18/05/2012
Pereira,9951,11,Estado de México,V2917220732,METALS AND RECYCLING,1100202303V2917220732,202303,No localizado  2° Notificador,20.17473697,-87.25886952,16000201900004,14/10/2011,LA REPÚBLICA,27/01/2012
Pereira,10169,7,Ciudad de México,O9681523487,ALUMINIOS Y DESPERDICIOS MUÑOZ S.A.S,700202206O9681523487,202206,Notificado 1a. Visita,20.86142688,-87.11176117,16000201900003,14/10/2011,LA REPÚBLICA,27/01/2012
Pereira,8992,12,Guanajuato,U2603335154,RENOVADORA ROMAN S.A.S,1200202204U2603335154,202204,Notificado 2a. Visita,20.9301967,-87.38199265,16000201900002,14/10/2011,LA REPÚBLICA,27/01/2012
Pereira,0993,26,Sonora,H1777721760,ALUMINUM METALES VALENCIA S.A.S,2600202301H1777721760,202301,Notificado 2a. Visita,20.76884394,-87.33680743,16000201900005,14/10/2011,LA REPÚBLICA,27/01/2012
Popayán,8996,8,Coahuila,J2262252905,ORBEY MUÑOZ RAMIREZ,800202205J2262252905,202205,Citado,20.35488831,-87.83450298,900001,23/10/2013,LA REPUBLICA,23/04/2014
Popayán,10220,14,Hidalgo,P2816795909,METALES PACIFICO SUR S.A.S.,1400202201P2816795909,202201,No localizado  2° Notificador,20.04718115,-87.00366688,27,17/10/2017,EL ESPECTADOR,15/03/2019
Popayán,10322,13,Guerrero,M6010048069,PACIFIC TRADING S.A.S.,1300202205M6010048069,202205,Citado,20.85325135,-87.75109919,26,17/10/2017,EL ESPECTADOR,15/03/2019
Popayán,8994,11,Estado de México,P4172360006,BUBUEY TRADE S.A.S,1100202202P4172360006,202202,Citado,20.91010225,-87.36352579,22,17/10/2017,EL ESPECTADOR,15/03/2019
Popayán,9732,2,Baja California,M5617074420,GOLDING TRADE S.A.S.,200202304M5617074420,202304,No localizado  2° Notificador,20.91538302,-87.56936052,23,17/10/2017,EL ESPECTADOR,15/03/2019
Popayán,8989,9,Colima,B4402785465,LAND FIRE TRADING S.A.S.,900202206B4402785465,202206,Notificado 2a. Visita,20.4112928,-87.72596818,24,17/10/2017,EL ESPECTADOR,15/03/2019
Popayán,10102,30,Veracruz,E5200875800,EL CABUYAL TRADE S.A.S.,3000202203E5200875800,202203,Citado,20.51827536,-87.17421915,25,17/10/2017,EL ESPECTADOR,15/03/2019
Quibdo,9886,32,Zacatecas,T9726164799,COMERCIALIZADORA Y REPRESENTACIONES RENACER LTDA.,3200202202T9726164799,202202,No localizado 1er. Notificador,20.8021051,-87.9272442,900001,14/01/2013,EL ESPECTADOR,29/05/2013
Quibdo,10322,1,Aguascalientes,I7595821426,COMPRADORES DE METALES MINEROS LUCHO S.A.S.,100202205I7595821426,202205,No localizado  2° Notificador,20.49760745,-87.74877595,17681182010000001,26/10/2015,EL ESPECTADOR,11/08/2020
Riohacha,9742,2,Baja California,J2262029302,"COOPERATIVA DE COMERCIO FRONTERIZO "" COOPRECOL """,200202304J2262029302,202304,Notificado 1a. Visita,20.59483756,-87.74770089,252012020000001,09/01/2020,EL ESPECTADOR,27/07/2020
Santa Marta,10169,19,Nuevo León,R9242407294,METALES ERAS S.A.S,1900202204R9242407294,202204,Notificado 2a. Visita,20.49600909,-87.31471861,900002,15/05/2012,LA REPUBLICA,10/10/2012
Sincelejo,9076,21,Puebla,P7886742020,BETTIN MUÑOZ DEL CRISTO,2100202206P7886742020,202206,Notificado 1a. Visita,20.68264753,-87.42904524,900001,13/12/2011,LA REPUBLICA,19/09/2014
Sincelejo,10015,22,Querétaro,B2990264875,ESTEFANY JASMINE ARISTIZABAL HOYOS,2200202201B2990264875,202201,No localizado 1er. Notificador,20.85624268,-87.91075576,900001,10/10/2012,LA REPUBLICA,19/09/2014
Tuluá,10299,24,San Luis Potosí,J8387931393,FUNDACIÓN RECUPERAR LO PERDIDO,2400202203J8387931393,202203,Citado,20.5625544,-87.59077573,212012013000001,26/06/2013,EL ESPECTADOR,25/10/2013
Tuluá,10322,20,Oaxaca,D8665134621,FUNDACION LA ALEGRIA DE COMPARTIR,2000202202D8665134621,202202,No localizado  2° Notificador,20.32136089,-87.91185985,212012013000002,21/10/2013,LA REPUBLICA,09/05/2014
Tuluá,8989,23,Quintana Roo,Y8377572520,SIMON ALEXANDER QUINTERO SALGADO,2300202304Y8377572520,202304,Notificado 2a. Visita,20.7831186,-87.25563088,212012013000003,28/10/2013,LA REPUBLICA,09/05/2014
Tuluá,10220,13,Guerrero,V9962318246,JULIO ERNESTO GIL ROMAN,1300202206V9962318246,202206,Notificado 1a. Visita,20.03254551,-87.32944737,212012013000004,29/10/2013,LA REPUBLICA,09/05/2014
Tuluá,0993,7,Ciudad de México,I6807177090,JOSE HEIBER MARTINEZ ARBOLEDA,700202205I6807177090,202205,Citado,20.81320424,-87.51154585,900004,08/10/2015,DIARIO NUEVO SIGLO,18/12/2015
Tuluá,9886,21,Puebla,A2563032784,FRANCISCO ORLANDO GIL MESA,2100202302A2563032784,202302,No localizado  2° Notificador,20.85517261,-87.32582925,212012017000001,25/01/2017,EL ESPECTADOR,16/06/2017
Tuluá,10140,7,Ciudad de México,A9166802787,PAOLA ANDREA ZAPATA QUIROZ,700202201A9166802787,202201,No localizado 1er. Notificador,20.9354436,-87.68971669,212012019000001,20/09/2019,EL ESPECTADOR,09/12/2019
Valledupar,1108,20,Oaxaca,K9749498932,COMPRAVENTA DE PIELES EL TORO DE BOSCONIA LTDA.,2000202202K9749498932,202202,No localizado 1er. Notificador,20.38214316,-87.0679541,900002,29/05/2013,EL ESPECTADOR,25/09/2013
Valledupar,9732,1,Aguascalientes,Z1158039673,COPEY LTDA,100202202Z1158039673,202202,Notificado 1a. Visita,20.75990986,-87.7332365,900004,25/09/2013,EL ESPECTADOR,13/12/2013
Valledupar,10315,29,Tlaxcala,V5821693616,COOPERATIVA COMERCIALIZADORA DE PRODUCTOS AGRICOLAS DE SANTANDER,2900202202V5821693616,202202,Notificado 2a. Visita,20.11388137,-87.91834066,900001,15/03/2013,EL ESPECTADOR,24/06/2013
Valledupar,8992,12,Guanajuato,O8829317767,ROBAYO SIERRA MARTIN,1200202301O8829317767,202301,Notificado 2a. Visita,20.78944957,-87.38444767,900006,15/11/2013,LA REPUBLICA,11/03/2014
Valledupar,9952,20,Oaxaca,M3303810368,RODRIGUEZ TOSACANO ADOLFO MARIO,2000202206M3303810368,202206,No localizado 1er. Notificador,20.27040627,-87.81349897,900001,11/08/2014,LA REPUBLICA,19/12/2014
Valledupar,8994,11,Estado de México,G1085615220,PEREZ APONTE JORGE ARMANDO,1100202204G1085615220,202204,Notificado 1a. Visita,20.42986096,-87.17431512,900002,05/12/2014,LA REPUBLICA,30/03/2015
Valledupar,9742,13,Guerrero,O8094408026,MONTAÑO FORERO ALFONSO,1300202206O8094408026,202206,No localizado 1er. Notificador,20.6798497,-87.6189339,900003,14/11/2014,LA REPUBLICA,30/01/2015
Valledupar,8990,9,Colima,V2172485471,ALVARO ARTURO GRANADILLO BRUGES,900202204V2172485471,202204,Notificado 2a. Visita,20.81305472,-87.38662596,900004,24/11/2014,LA REPUBLICA,13/02/2015
Valledupar,10323,6,Chihuahua,Z2429050455,QUIROZ SOLANO HECTOR GUILLERMO,600202302Z2429050455,202302,Notificado 1a. Visita,20.66159421,-87.19865455,900002,08/10/2014,LA REPUBLICA,14/11/2014
Valledupar,9975,24,San Luis Potosí,E1553250117,METAL FOX SAS,2400202203E1553250117,202203,No localizado  2° Notificador,20.95691396,-87.11550072,900001,16/09/2014,LA REPUBLICA,14/11/2014
Valledupar,10015,15,Jalisco,P5448503162,COOPERATIVA DE SERVICIOS Y MATERIAS PRIMAS COMERCIALES - MAPRICOM,1500202304P5448503162,202304,No localizado 1er. Notificador,20.02882163,-87.7596274,900002,17/07/2020,EL ESPECTADOR,23/11/2020
Villavicencio,0993,31,Yucatán,D6268298015,CONTROL INDUSTRIAS SAS,3100202201D6268298015,202201,Notificado 2a. Visita,20.67998508,-87.55966899,900001,21/06/2012,EL ESPECTADOR,22/07/2013
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,No localizado  2° Notificador,,0,,,,
,,,,,,,,No localizado  2° Notificador,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,No localizado 1er. Notificador,,0,,,,
,,,,,,,,No localizado 1er. Notificador,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,No localizado 1er. Notificador,,0,,,,
,,,,,,,,No localizado 1er. Notificador,,0,,,,
,,,,,,,,No localizado  2° Notificador,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,No localizado  2° Notificador,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,No localizado 1er. Notificador,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,No localizado 1er. Notificador,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Notificado 2a. Visita,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,Citado,,0,,,,
,,,,,,,,Notificado 1a. Visita,,0,,,,
,,,,,,,,No localizado  2° Notificador,,0,,,,
,,,,,,,,No localizado  2° Notificador,,0,,,,
